experiment,method,kernel,platform,mpi_size,nodes,ppn,nthreads,thread_model,comm,nbase,nq,k,nlist,nprobe,ef,latency_ms,recall@100,build_sec,distribute_ms,search_ms,comm_ms,merge_ms,total_ms,work_imbalance,mpi_thread_required,mpi_thread_provided,notes
MPI-ANN,hnsw,simd,x86_or_cluster,4,1,8,2,openmp,nonblocking,100000,1000,100,512,64,64,0.251216,0.992960,9.801022,33.322096,220.341682,36.097288,29.903412,251.215696,1.000000,1,1,hnsw-comm=nonblocking-tm=openmp-kernel=simd-nl=512-npb=64-ef=64;full
