method,platform,N,d,Q,k,M,Ks,p,unroll,prefetch,topk,run_id,latency_ms,recall,index_size_mb,build_time_sec,coarse_ms,rerank_ms,cycles,instructions,cpi,l1_miss_rate,llc_miss_rate
SQ8-U8SIMD-rerank-p10000,ARM-aarch64-NEON,100000,96,20,10,0,0,10000,1,0,heap,5,8.922000,0.685000,9.600768,0.034948,5.857000,3.061000,0,0,0,0,0
PQ-ADC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,heap,1,1.326000,0.650000,0.898304,1.095855,1.291000,0.034000,0,0,0,0,0
PQ-ADC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,heap,2,1.319000,0.650000,0.898304,1.095855,1.291000,0.027000,0,0,0,0,0
PQ-ADC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,heap,3,1.313000,0.650000,0.898304,1.095855,1.285000,0.027000,0,0,0,0,0
PQ-ADC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,heap,4,1.315000,0.650000,0.898304,1.095855,1.289000,0.026000,0,0,0,0,0
PQ-ADC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,heap,5,1.317000,0.650000,0.898304,1.095855,1.293000,0.023000,0,0,0,0,0
PQ-ADC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,heap,1,1.713000,0.930000,0.898304,1.095855,1.547000,0.165000,0,0,0,0,0
PQ-ADC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,heap,2,1.671000,0.930000,0.898304,1.095855,1.549000,0.120000,0,0,0,0,0
PQ-ADC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,heap,3,1.662000,0.930000,0.898304,1.095855,1.543000,0.119000,0,0,0,0,0
PQ-ADC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,heap,4,1.666000,0.930000,0.898304,1.095855,1.546000,0.119000,0,0,0,0,0
PQ-ADC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,heap,5,1.662000,0.930000,0.898304,1.095855,1.551000,0.111000,0,0,0,0,0
PQ-ADC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,heap,1,2.129000,0.970000,0.898304,1.095855,1.827000,0.301000,0,0,0,0,0
PQ-ADC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,heap,2,2.150000,0.970000,0.898304,1.095855,1.830000,0.319000,0,0,0,0,0
PQ-ADC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,heap,3,2.130000,0.970000,0.898304,1.095855,1.834000,0.295000,0,0,0,0,0
PQ-ADC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,heap,4,2.096000,0.970000,0.898304,1.095855,1.829000,0.267000,0,0,0,0,0
PQ-ADC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,heap,5,2.103000,0.970000,0.898304,1.095855,1.835000,0.266000,0,0,0,0,0
PQ-ADC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,heap,1,2.960000,0.995000,0.898304,1.095855,2.303000,0.656000,0,0,0,0,0
PQ-ADC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,heap,2,2.954000,0.995000,0.898304,1.095855,2.303000,0.649000,0,0,0,0,0
PQ-ADC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,heap,3,2.945000,0.995000,0.898304,1.095855,2.319000,0.624000,0,0,0,0,0
PQ-ADC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,heap,4,2.946000,0.995000,0.898304,1.095855,2.315000,0.630000,0,0,0,0,0
PQ-ADC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,heap,5,2.948000,0.995000,0.898304,1.095855,2.314000,0.633000,0,0,0,0,0
PQ-ADC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,heap,1,4.982000,1.000000,0.898304,1.095855,3.409000,1.571000,0,0,0,0,0
PQ-ADC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,heap,2,4.984000,1.000000,0.898304,1.095855,3.424000,1.559000,0,0,0,0,0
PQ-ADC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,heap,3,5.050000,1.000000,0.898304,1.095855,3.435000,1.614000,0,0,0,0,0
PQ-ADC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,heap,4,5.050000,1.000000,0.898304,1.095855,3.447000,1.601000,0,0,0,0,0
PQ-ADC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,heap,5,5.081000,1.000000,0.898304,1.095855,3.450000,1.630000,0,0,0,0,0
PQ-SDC-M8-coarse,ARM-aarch64-NEON,100000,96,20,10,8,256,0,1,0,coarse-only,1,2.033000,0.160000,0.898304,1.095855,2.031000,0.000000,0,0,0,0,0
PQ-SDC-M8-coarse,ARM-aarch64-NEON,100000,96,20,10,8,256,0,1,0,coarse-only,2,2.013000,0.160000,0.898304,1.095855,2.012000,0.000000,0,0,0,0,0
PQ-SDC-M8-coarse,ARM-aarch64-NEON,100000,96,20,10,8,256,0,1,0,coarse-only,3,2.013000,0.160000,0.898304,1.095855,2.012000,0.000000,0,0,0,0,0
PQ-SDC-M8-coarse,ARM-aarch64-NEON,100000,96,20,10,8,256,0,1,0,coarse-only,4,2.012000,0.160000,0.898304,1.095855,2.011000,0.000000,0,0,0,0,0
PQ-SDC-M8-coarse,ARM-aarch64-NEON,100000,96,20,10,8,256,0,1,0,coarse-only,5,2.012000,0.160000,0.898304,1.095855,2.010000,0.000000,0,0,0,0,0
PQ-SDC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,nth-rerank,1,2.048000,0.455000,0.898304,1.095855,2.019000,0.028000,0,0,0,0,0
PQ-SDC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,nth-rerank,2,2.054000,0.455000,0.898304,1.095855,2.031000,0.022000,0,0,0,0,0
PQ-SDC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,nth-rerank,3,2.032000,0.455000,0.898304,1.095855,2.013000,0.018000,0,0,0,0,0
PQ-SDC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,nth-rerank,4,2.033000,0.455000,0.898304,1.095855,2.014000,0.018000,0,0,0,0,0
PQ-SDC-M8-p100,ARM-aarch64-NEON,100000,96,20,10,8,256,100,1,0,nth-rerank,5,2.037000,0.455000,0.898304,1.095855,2.018000,0.018000,0,0,0,0,0
PQ-SDC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,nth-rerank,1,2.149000,0.705000,0.898304,1.095855,2.037000,0.111000,0,0,0,0,0
PQ-SDC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,nth-rerank,2,2.140000,0.705000,0.898304,1.095855,2.041000,0.098000,0,0,0,0,0
PQ-SDC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,nth-rerank,3,2.126000,0.705000,0.898304,1.095855,2.036000,0.089000,0,0,0,0,0
PQ-SDC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,nth-rerank,4,2.125000,0.705000,0.898304,1.095855,2.030000,0.094000,0,0,0,0,0
PQ-SDC-M8-p500,ARM-aarch64-NEON,100000,96,20,10,8,256,500,1,0,nth-rerank,5,2.127000,0.705000,0.898304,1.095855,2.028000,0.099000,0,0,0,0,0
PQ-SDC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,nth-rerank,1,2.245000,0.815000,0.898304,1.095855,2.038000,0.205000,0,0,0,0,0
PQ-SDC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,nth-rerank,2,2.254000,0.815000,0.898304,1.095855,2.051000,0.202000,0,0,0,0,0
PQ-SDC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,nth-rerank,3,2.231000,0.815000,0.898304,1.095855,2.043000,0.187000,0,0,0,0,0
PQ-SDC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,nth-rerank,4,2.229000,0.815000,0.898304,1.095855,2.038000,0.190000,0,0,0,0,0
PQ-SDC-M8-p1000,ARM-aarch64-NEON,100000,96,20,10,8,256,1000,1,0,nth-rerank,5,2.229000,0.815000,0.898304,1.095855,2.037000,0.191000,0,0,0,0,0
PQ-SDC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,nth-rerank,1,2.446000,0.925000,0.898304,1.095855,2.056000,0.388000,0,0,0,0,0
PQ-SDC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,nth-rerank,2,2.453000,0.925000,0.898304,1.095855,2.056000,0.396000,0,0,0,0,0
PQ-SDC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,nth-rerank,3,2.433000,0.925000,0.898304,1.095855,2.056000,0.376000,0,0,0,0,0
PQ-SDC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,nth-rerank,4,2.441000,0.925000,0.898304,1.095855,2.056000,0.383000,0,0,0,0,0
PQ-SDC-M8-p2000,ARM-aarch64-NEON,100000,96,20,10,8,256,2000,1,0,nth-rerank,5,2.442000,0.925000,0.898304,1.095855,2.064000,0.377000,0,0,0,0,0
PQ-SDC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,nth-rerank,1,3.021000,0.975000,0.898304,1.095855,2.109000,0.911000,0,0,0,0,0
PQ-SDC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,nth-rerank,2,3.001000,0.975000,0.898304,1.095855,2.113000,0.886000,0,0,0,0,0
PQ-SDC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,nth-rerank,3,3.105000,0.975000,0.898304,1.095855,2.130000,0.974000,0,0,0,0,0
PQ-SDC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,nth-rerank,4,3.031000,0.975000,0.898304,1.095855,2.109000,0.921000,0,0,0,0,0
PQ-SDC-M8-p5000,ARM-aarch64-NEON,100000,96,20,10,8,256,5000,1,0,nth-rerank,5,3.025000,0.975000,0.898304,1.095855,2.114000,0.910000,0,0,0,0,0
PQ-ADC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,heap,1,1.848000,0.810000,1.298304,1.095943,1.814000,0.034000,0,0,0,0,0
PQ-ADC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,heap,2,1.840000,0.810000,1.298304,1.095943,1.810000,0.030000,0,0,0,0,0
PQ-ADC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,heap,3,1.842000,0.810000,1.298304,1.095943,1.810000,0.031000,0,0,0,0,0
PQ-ADC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,heap,4,1.848000,0.810000,1.298304,1.095943,1.815000,0.031000,0,0,0,0,0
PQ-ADC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,heap,5,1.841000,0.810000,1.298304,1.095943,1.809000,0.032000,0,0,0,0,0
PQ-ADC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,heap,1,2.271000,0.950000,1.298304,1.095943,2.101000,0.169000,0,0,0,0,0
PQ-ADC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,heap,2,2.265000,0.950000,1.298304,1.095943,2.107000,0.157000,0,0,0,0,0
PQ-ADC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,heap,3,2.268000,0.950000,1.298304,1.095943,2.113000,0.154000,0,0,0,0,0
PQ-ADC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,heap,4,2.270000,0.950000,1.298304,1.095943,2.108000,0.161000,0,0,0,0,0
PQ-ADC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,heap,5,2.254000,0.950000,1.298304,1.095943,2.096000,0.157000,0,0,0,0,0
PQ-ADC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,heap,1,2.767000,0.980000,1.298304,1.095943,2.421000,0.344000,0,0,0,0,0
PQ-ADC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,heap,2,2.739000,0.980000,1.298304,1.095943,2.427000,0.312000,0,0,0,0,0
PQ-ADC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,heap,3,2.727000,0.980000,1.298304,1.095943,2.425000,0.301000,0,0,0,0,0
PQ-ADC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,heap,4,2.708000,0.980000,1.298304,1.095943,2.416000,0.291000,0,0,0,0,0
PQ-ADC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,heap,5,2.723000,0.980000,1.298304,1.095943,2.427000,0.295000,0,0,0,0,0
PQ-ADC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,heap,1,3.642000,1.000000,1.298304,1.095943,2.936000,0.705000,0,0,0,0,0
PQ-ADC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,heap,2,3.644000,1.000000,1.298304,1.095943,2.923000,0.720000,0,0,0,0,0
PQ-ADC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,heap,3,3.622000,1.000000,1.298304,1.095943,2.907000,0.714000,0,0,0,0,0
PQ-ADC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,heap,4,3.664000,1.000000,1.298304,1.095943,2.938000,0.725000,0,0,0,0,0
PQ-ADC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,heap,5,3.678000,1.000000,1.298304,1.095943,2.949000,0.728000,0,0,0,0,0
PQ-ADC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,heap,1,5.894000,1.000000,1.298304,1.095943,4.101000,1.792000,0,0,0,0,0
PQ-ADC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,heap,2,5.873000,1.000000,1.298304,1.095943,4.117000,1.754000,0,0,0,0,0
PQ-ADC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,heap,3,5.817000,1.000000,1.298304,1.095943,4.113000,1.703000,0,0,0,0,0
PQ-ADC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,heap,4,5.819000,1.000000,1.298304,1.095943,4.126000,1.692000,0,0,0,0,0
PQ-ADC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,heap,5,5.866000,1.000000,1.298304,1.095943,4.138000,1.727000,0,0,0,0,0
PQ-SDC-M12-coarse,ARM-aarch64-NEON,100000,96,20,10,12,256,0,1,0,coarse-only,1,2.773000,0.255000,1.298304,1.095943,2.772000,0.000000,0,0,0,0,0
PQ-SDC-M12-coarse,ARM-aarch64-NEON,100000,96,20,10,12,256,0,1,0,coarse-only,2,2.750000,0.255000,1.298304,1.095943,2.749000,0.000000,0,0,0,0,0
PQ-SDC-M12-coarse,ARM-aarch64-NEON,100000,96,20,10,12,256,0,1,0,coarse-only,3,2.775000,0.255000,1.298304,1.095943,2.773000,0.000000,0,0,0,0,0
PQ-SDC-M12-coarse,ARM-aarch64-NEON,100000,96,20,10,12,256,0,1,0,coarse-only,4,2.746000,0.255000,1.298304,1.095943,2.744000,0.000000,0,0,0,0,0
PQ-SDC-M12-coarse,ARM-aarch64-NEON,100000,96,20,10,12,256,0,1,0,coarse-only,5,2.745000,0.255000,1.298304,1.095943,2.744000,0.000000,0,0,0,0,0
PQ-SDC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,nth-rerank,1,2.791000,0.670000,1.298304,1.095943,2.761000,0.029000,0,0,0,0,0
PQ-SDC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,nth-rerank,2,2.772000,0.670000,1.298304,1.095943,2.744000,0.028000,0,0,0,0,0
PQ-SDC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,nth-rerank,3,2.770000,0.670000,1.298304,1.095943,2.741000,0.028000,0,0,0,0,0
PQ-SDC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,nth-rerank,4,2.770000,0.670000,1.298304,1.095943,2.741000,0.028000,0,0,0,0,0
PQ-SDC-M12-p100,ARM-aarch64-NEON,100000,96,20,10,12,256,100,1,0,nth-rerank,5,2.775000,0.670000,1.298304,1.095943,2.747000,0.027000,0,0,0,0,0
PQ-SDC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,nth-rerank,1,2.889000,0.885000,1.298304,1.095943,2.762000,0.126000,0,0,0,0,0
PQ-SDC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,nth-rerank,2,2.874000,0.885000,1.298304,1.095943,2.754000,0.119000,0,0,0,0,0
PQ-SDC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,nth-rerank,3,2.874000,0.885000,1.298304,1.095943,2.753000,0.119000,0,0,0,0,0
PQ-SDC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,nth-rerank,4,2.869000,0.885000,1.298304,1.095943,2.751000,0.117000,0,0,0,0,0
PQ-SDC-M12-p500,ARM-aarch64-NEON,100000,96,20,10,12,256,500,1,0,nth-rerank,5,2.869000,0.885000,1.298304,1.095943,2.751000,0.117000,0,0,0,0,0
PQ-SDC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,nth-rerank,1,2.986000,0.920000,1.298304,1.095943,2.758000,0.226000,0,0,0,0,0
PQ-SDC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,nth-rerank,2,2.999000,0.920000,1.298304,1.095943,2.770000,0.228000,0,0,0,0,0
PQ-SDC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,nth-rerank,3,2.991000,0.920000,1.298304,1.095943,2.763000,0.227000,0,0,0,0,0
PQ-SDC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,nth-rerank,4,2.983000,0.920000,1.298304,1.095943,2.760000,0.220000,0,0,0,0,0
PQ-SDC-M12-p1000,ARM-aarch64-NEON,100000,96,20,10,12,256,1000,1,0,nth-rerank,5,2.983000,0.920000,1.298304,1.095943,2.764000,0.218000,0,0,0,0,0
PQ-SDC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,nth-rerank,1,3.246000,0.965000,1.298304,1.095943,2.793000,0.452000,0,0,0,0,0
PQ-SDC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,nth-rerank,2,3.218000,0.965000,1.298304,1.095943,2.781000,0.435000,0,0,0,0,0
PQ-SDC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,nth-rerank,3,3.223000,0.965000,1.298304,1.095943,2.788000,0.435000,0,0,0,0,0
PQ-SDC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,nth-rerank,4,3.225000,0.965000,1.298304,1.095943,2.787000,0.436000,0,0,0,0,0
PQ-SDC-M12-p2000,ARM-aarch64-NEON,100000,96,20,10,12,256,2000,1,0,nth-rerank,5,3.220000,0.965000,1.298304,1.095943,2.792000,0.427000,0,0,0,0,0
PQ-SDC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,nth-rerank,1,3.832000,0.995000,1.298304,1.095943,2.874000,0.957000,0,0,0,0,0
PQ-SDC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,nth-rerank,2,3.901000,0.995000,1.298304,1.095943,2.882000,1.018000,0,0,0,0,0
PQ-SDC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,nth-rerank,3,3.834000,0.995000,1.298304,1.095943,2.865000,0.967000,0,0,0,0,0
PQ-SDC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,nth-rerank,4,3.813000,0.995000,1.298304,1.095943,2.860000,0.952000,0,0,0,0,0
PQ-SDC-M12-p5000,ARM-aarch64-NEON,100000,96,20,10,12,256,5000,1,0,nth-rerank,5,3.811000,0.995000,1.298304,1.095943,2.862000,0.948000,0,0,0,0,0
PQ-ADC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,heap,1,2.572000,0.900000,1.698304,1.091390,2.537000,0.034000,0,0,0,0,0
PQ-ADC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,heap,2,2.561000,0.900000,1.698304,1.091390,2.529000,0.031000,0,0,0,0,0
PQ-ADC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,heap,3,2.560000,0.900000,1.698304,1.091390,2.528000,0.031000,0,0,0,0,0
PQ-ADC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,heap,4,2.563000,0.900000,1.698304,1.091390,2.531000,0.032000,0,0,0,0,0
PQ-ADC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,heap,5,2.566000,0.900000,1.698304,1.091390,2.535000,0.031000,0,0,0,0,0
PQ-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,heap,1,2.999000,1.000000,1.698304,1.091390,2.819000,0.180000,0,0,0,0,0
PQ-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,heap,2,3.119000,1.000000,1.698304,1.091390,2.926000,0.192000,0,0,0,0,0
PQ-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,heap,3,3.008000,1.000000,1.698304,1.091390,2.851000,0.156000,0,0,0,0,0
PQ-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,heap,4,2.949000,1.000000,1.698304,1.091390,2.851000,0.096000,0,0,0,0,0
PQ-ADC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,heap,5,2.943000,1.000000,1.698304,1.091390,2.851000,0.092000,0,0,0,0,0
PQ-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,heap,1,3.483000,1.000000,1.698304,1.091390,3.191000,0.291000,0,0,0,0,0
PQ-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,heap,2,3.408000,1.000000,1.698304,1.091390,3.191000,0.216000,0,0,0,0,0
PQ-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,heap,3,3.386000,1.000000,1.698304,1.091390,3.188000,0.197000,0,0,0,0,0
PQ-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,heap,4,3.382000,1.000000,1.698304,1.091390,3.189000,0.192000,0,0,0,0,0
PQ-ADC-M16-p1000,ARM-aarch64-NEON,100000,96,20,10,16,256,1000,1,0,heap,5,3.385000,1.000000,1.698304,1.091390,3.191000,0.193000,0,0,0,0,0
PQ-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,heap,1,4.276000,1.000000,1.698304,1.091390,3.695000,0.579000,0,0,0,0,0
PQ-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,heap,2,4.178000,1.000000,1.698304,1.091390,3.693000,0.484000,0,0,0,0,0
PQ-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,heap,3,4.146000,1.000000,1.698304,1.091390,3.692000,0.453000,0,0,0,0,0
PQ-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,heap,4,4.153000,1.000000,1.698304,1.091390,3.692000,0.460000,0,0,0,0,0
PQ-ADC-M16-p2000,ARM-aarch64-NEON,100000,96,20,10,16,256,2000,1,0,heap,5,4.148000,1.000000,1.698304,1.091390,3.694000,0.453000,0,0,0,0,0
PQ-ADC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,heap,1,6.336000,1.000000,1.698304,1.091390,4.808000,1.526000,0,0,0,0,0
PQ-ADC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,heap,2,6.273000,1.000000,1.698304,1.091390,4.806000,1.465000,0,0,0,0,0
PQ-ADC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,heap,3,6.327000,1.000000,1.698304,1.091390,4.816000,1.509000,0,0,0,0,0
PQ-ADC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,heap,4,6.279000,1.000000,1.698304,1.091390,4.805000,1.473000,0,0,0,0,0
PQ-ADC-M16-p5000,ARM-aarch64-NEON,100000,96,20,10,16,256,5000,1,0,heap,5,6.336000,1.000000,1.698304,1.091390,4.863000,1.471000,0,0,0,0,0
PQ-SDC-M16-coarse,ARM-aarch64-NEON,100000,96,20,10,16,256,0,1,0,coarse-only,1,3.504000,0.300000,1.698304,1.091390,3.501000,0.000000,0,0,0,0,0
PQ-SDC-M16-coarse,ARM-aarch64-NEON,100000,96,20,10,16,256,0,1,0,coarse-only,2,3.444000,0.300000,1.698304,1.091390,3.442000,0.000000,0,0,0,0,0
PQ-SDC-M16-coarse,ARM-aarch64-NEON,100000,96,20,10,16,256,0,1,0,coarse-only,3,3.396000,0.300000,1.698304,1.091390,3.394000,0.000000,0,0,0,0,0
PQ-SDC-M16-coarse,ARM-aarch64-NEON,100000,96,20,10,16,256,0,1,0,coarse-only,4,3.391000,0.300000,1.698304,1.091390,3.389000,0.000000,0,0,0,0,0
PQ-SDC-M16-coarse,ARM-aarch64-NEON,100000,96,20,10,16,256,0,1,0,coarse-only,5,3.411000,0.300000,1.698304,1.091390,3.409000,0.000000,0,0,0,0,0
PQ-SDC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,nth-rerank,1,3.440000,0.795000,1.698304,1.091390,3.408000,0.031000,0,0,0,0,0
PQ-SDC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,nth-rerank,2,3.433000,0.795000,1.698304,1.091390,3.404000,0.027000,0,0,0,0,0
PQ-SDC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,nth-rerank,3,3.430000,0.795000,1.698304,1.091390,3.402000,0.028000,0,0,0,0,0
PQ-SDC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,nth-rerank,4,3.425000,0.795000,1.698304,1.091390,3.399000,0.025000,0,0,0,0,0
PQ-SDC-M16-p100,ARM-aarch64-NEON,100000,96,20,10,16,256,100,1,0,nth-rerank,5,3.425000,0.795000,1.698304,1.091390,3.401000,0.023000,0,0,0,0,0
PQ-SDC-M16-p500,ARM-aarch64-NEON,100000,96,20,10,16,256,500,1,0,nth-rerank,1,3.537000,0.965000,1.698304,1.091390,3.413000,0.123000,0,0,0,0,0
