criterion,method,nthreads,param1,param2,latency_us,recall@100,build_sec,index_mb,notes
min latency with recall@100>=0.95,HNSW-StdThread,16,ef,64,70.878600,0.952643,43.452011,0.000000,M=16; ef_construction=100
