experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl1024,0,nprobe,46,0.192007,0.95088,16.5361,0,8.56634,0,0,184.526,7.481,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=11216; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl1024,0,nprobe,48,0.204757,0.95353,15.5064,0,8.56634,0,0,197.397,7.36,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=11216; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl1024,0,nprobe,50,0.215052,0.95577,14.7641,0,8.56634,0,0,207.348,7.704,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=11216; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl1024,0,nprobe,52,0.220268,0.95791,14.4145,0,8.56634,0,0,212.508,7.76,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=11216; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl1024,0,nprobe,56,0.235323,0.96176,13.4923,0,8.56634,0,0,227.392,7.931,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=11216; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,80,0.187867,0.9502,16.9005,0,14.174,0,0,182.002,5.865,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,88,0.198972,0.95475,15.9573,0,14.174,0,0,193.292,5.68,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,96,0.212667,0.95836,14.9297,0,14.174,0,0,206.959,5.708,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,104,0.2264,0.9618,14.0241,0,14.174,0,0,220.702,5.698,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,112,0.25066,0.96473,12.6668,0,14.174,0,0,244.948,5.712,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,128,0.283471,0.96922,11.2006,0,14.174,0,0,277.519,5.952,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13631; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl4096,0,nprobe,144,0.199572,0.91266,15.9093,0,22.7259,0,0,195.748,3.824,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13880; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl4096,0,nprobe,160,0.215101,0.91563,14.7608,0,22.7259,0,0,211.162,3.939,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13880; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl4096,0,nprobe,176,0.229278,0.91822,13.848,0,22.7259,0,0,225.309,3.969,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13880; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl4096,0,nprobe,192,0.246062,0.92017,12.9035,0,22.7259,0,0,242.086,3.976,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13880; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl4096,0,nprobe,224,0.271622,0.92388,11.6892,0,22.7259,0,0,267.508,4.114,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=13880; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,76,0.1847,0.94765,17.1903,0,14.8815,0,0,178.094,6.606,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=9618; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,78,0.202148,0.94898,15.7066,0,14.8815,0,0,196.007,6.141,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=9618; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,80,0.192491,0.9502,16.4946,0,14.8815,0,0,186.216,6.275,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=9618; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,82,0.19532,0.95146,16.2556,0,14.8815,0,0,189.223,6.097,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=9618; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
SYCL-IVF,IntelOpenCLGPU-BatchedUSM-IVF-nl2048,0,nprobe,84,0.199449,0.95264,15.9191,0,14.8815,0,0,193.414,6.035,0,"windows_oneapi; selector_env=opencl:gpu; build=SafeO2; selector=intel-gpu; vendor=Intel(R) Corporation; device=Intel(R) RaptorLake-S Mobile Graphics Controller; target_recall=0.950000; batch=1000; candidate_capacity=9618; query_layout=dim_major; flat_lists_gpu=1; gpu_block_topk=1; workgroup=128; local_k=4; partial_candidates=512; coarse_host=1; final_topk_host=1; usm_device=1"
