experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
IVF-HNSW,nlist16-M16-efC100,4,nprobe,2,0.331204,0.815660,48.597891,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,8,nprobe,2,0.198078,0.815660,81.259988,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,16,nprobe,2,0.173162,0.815660,92.952357,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,32,nprobe,2,0.174502,0.815660,92.238576,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,1,nprobe,4,2.017954,0.936000,7.976305,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,2,nprobe,4,1.005584,0.936000,16.006436,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,4,nprobe,4,0.694422,0.936000,23.178724,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,8,nprobe,4,0.421064,0.936000,38.226531,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,16,nprobe,4,0.360494,0.936000,44.649331,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,32,nprobe,4,0.330932,0.936000,48.637835,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,1,nprobe,8,4.891800,0.983180,3.290367,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,2,nprobe,8,2.703066,0.983180,5.954651,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,4,nprobe,8,1.365126,0.983180,11.790718,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,8,nprobe,8,0.869148,0.983180,18.519074,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,16,nprobe,8,0.760898,0.983180,21.153710,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,32,nprobe,8,0.690392,0.983180,23.314024,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,1,nprobe,16,11.515802,0.993800,1.397716,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,2,nprobe,16,5.366720,0.993800,2.999191,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,4,nprobe,16,2.866608,0.993800,5.614934,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,8,nprobe,16,1.611062,0.993800,9.990811,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,16,nprobe,16,1.508472,0.993800,10.670278,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
IVF-HNSW,nlist16-M16-efC100,32,nprobe,16,1.441556,0.993800,11.165585,0.000000,26.961021,0.000000,0.000000,0.000000,0.000000,0.000000,nested_ivf_hnsw; each query searches selected shard graphs
