experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
Flat-BaseSplit,PrefetchTopK,1,local_p,100,3.425822,1.000000,1.367162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,2,local_p,100,1.435424,1.000000,3.262906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,4,local_p,100,0.701459,1.000000,6.677016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,8,local_p,100,0.389401,1.000000,12.027840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,16,local_p,100,0.281812,1.000000,16.619778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,32,local_p,100,0.235348,1.000000,19.900968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,1,local_p,200,2.902602,1.000000,1.613605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,2,local_p,200,1.346810,1.000000,3.477590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,4,local_p,200,0.731128,1.000000,6.406064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,8,local_p,200,0.416462,1.000000,11.246291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,16,local_p,200,0.307256,1.000000,15.243488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,32,local_p,200,0.284863,1.000000,16.441774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,1,local_p,500,2.646044,1.000000,1.770059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,2,local_p,500,1.407619,1.000000,3.327358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,4,local_p,500,0.848618,1.000000,5.519153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,8,local_p,500,0.521180,1.000000,8.986632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,16,local_p,500,0.383898,1.000000,12.200254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Flat-BaseSplit,PrefetchTopK,32,local_p,500,0.345697,1.000000,13.548434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
SQ8,SQ8-LUT,1,p,50,2.900357,0.989540,1.614854,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,25.094000,
SQ8,SQ8-LUT,2,p,50,1.400568,0.989540,3.344110,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,23.270000,
SQ8,SQ8-LUT,4,p,50,0.738370,0.989540,6.343233,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,20.829000,
SQ8,SQ8-LUT,8,p,50,0.435599,0.989540,10.752212,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,22.116000,
SQ8,SQ8-LUT,16,p,50,0.350486,0.989540,13.363310,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,25.175000,
SQ8,SQ8-LUT,32,p,50,0.296953,0.989540,15.772371,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,29.075000,
SQ8,SQ8-LUT,1,p,100,2.955201,0.989540,1.584885,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,25.066000,
SQ8,SQ8-LUT,2,p,100,1.400007,0.989540,3.345450,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,22.640000,
SQ8,SQ8-LUT,4,p,100,0.759911,0.989540,6.163423,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,21.296000,
SQ8,SQ8-LUT,8,p,100,0.442398,0.989540,10.586967,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,22.063000,
SQ8,SQ8-LUT,16,p,100,0.339506,0.989540,13.795494,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,25.947000,
SQ8,SQ8-LUT,32,p,100,0.319833,0.989540,14.644058,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,34.266000,
SQ8,SQ8-LUT,1,p,200,2.872141,1.000000,1.630718,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,45.070000,
SQ8,SQ8-LUT,2,p,200,1.417498,1.000000,3.304169,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,41.738000,
SQ8,SQ8-LUT,4,p,200,0.767365,1.000000,6.103553,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,40.219000,
SQ8,SQ8-LUT,8,p,200,0.457950,1.000000,10.227433,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,41.387000,
SQ8,SQ8-LUT,16,p,200,0.371604,1.000000,12.603882,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,49.292000,
SQ8,SQ8-LUT,32,p,200,0.305462,1.000000,15.333014,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,58.314000,
SQ8,SQ8-LUT,1,p,300,2.912068,1.000000,1.608360,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,65.941000,
SQ8,SQ8-LUT,2,p,300,1.443286,1.000000,3.245132,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,59.676000,
SQ8,SQ8-LUT,4,p,300,0.783047,1.000000,5.981318,9.600768,0.016410,0.000000,0.000000,0.000000,0.000000,59.346000,
